route,global_solution_id,source_run,source_solution_id,month,monthly_peak_grid_kw,demand_charge_usd_kw_month,monthly_demand_charge_usd
H2,33,cold_start_20260830_174912,9,7,399.90812493173235,30.0,11997.24374795197
H2,33,cold_start_20260830_174912,9,8,399.90812493173235,30.0,11997.24374795197
H2,33,cold_start_20260830_174912,9,9,399.90812493173235,30.0,11997.24374795197
H2,33,cold_start_20260830_174912,9,10,399.90812493173235,30.0,11997.24374795197
H2,33,cold_start_20260830_174912,9,11,399.90812493173235,30.0,11997.24374795197
H2,33,cold_start_20260830_174912,9,12,399.90812493173235,30.0,11997.24374795197
H2,34,cold_start_20260830_174912,10,1,397.15185811202747,30.0,11914.555743360825
H2,34,cold_start_20260830_174912,10,2,397.1518581120272,30.0,11914.555743360816
H2,34,cold_start_20260830_174912,10,3,397.15185811202724,30.0,11914.555743360817
H2,34,cold_start_20260830_174912,10,4,397.15185811202724,30.0,11914.555743360817
H2,34,cold_start_20260830_174912,10,5,397.15185811202724,30.0,11914.555743360817
H2,34,cold_start_20260830_174912,10,6,397.1518581120273,30.0,11914.55574336082
H2,34,cold_start_20260830_174912,10,7,397.15185811202815,30.0,11914.555743360845
H2,34,cold_start_20260830_174912,10,8,397.1518581120281,30.0,11914.555743360843
H2,34,cold_start_20260830_174912,10,9,397.1518581120291,30.0,11914.555743360874
H2,34,cold_start_20260830_174912,10,10,397.15185811202906,30.0,11914.555743360872
H2,34,cold_start_20260830_174912,10,11,397.151858112029,30.0,11914.55574336087
H2,34,cold_start_20260830_174912,10,12,400.2476001141024,30.0,12007.428003423072
H2,35,cold_start_20260830_174912,11,1,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,2,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,3,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,4,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,5,393.3138762437075,30.0,11799.416287311225
H2,35,cold_start_20260830_174912,11,6,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,7,393.3138762437078,30.0,11799.416287311235
H2,35,cold_start_20260830_174912,11,8,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,9,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,10,393.31387624370745,30.0,11799.416287311224
H2,35,cold_start_20260830_174912,11,11,397.5668151816717,30.0,11927.004455450151
H2,35,cold_start_20260830_174912,11,12,403.2476001141024,30.0,12097.428003423072
H2,36,cold_start_20260830_174912,12,1,403.1791505328895,30.0,12095.374515986685
H2,36,cold_start_20260830_174912,12,2,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,3,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,4,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,5,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,6,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,7,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,8,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,9,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,10,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,11,403.17915053288925,30.0,12095.374515986678
H2,36,cold_start_20260830_174912,12,12,403.6642641627534,30.0,12109.927924882602
H2,37,cold_start_20260830_174912,13,1,400.19218191581814,30.0,12005.765457474545
H2,37,cold_start_20260830_174912,13,2,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,3,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,4,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,5,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,6,400.19218191581797,30.0,12005.76545747454
H2,37,cold_start_20260830_174912,13,7,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,8,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,9,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,10,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,11,400.19218191581786,30.0,12005.765457474536
H2,37,cold_start_20260830_174912,13,12,404.2476001141024,30.0,12127.428003423072
H2,38,cold_start_20260830_174912,14,1,403.15634252989946,30.0,12094.690275896985
H2,38,cold_start_20260830_174912,14,2,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,3,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,4,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,5,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,6,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,7,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,8,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,9,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,10,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,11,403.1563425298991,30.0,12094.690275896974
H2,38,cold_start_20260830_174912,14,12,405.2476001141024,30.0,12157.428003423072
H2,39,cold_start_20260830_174912,15,1,406.2318256052895,30.0,12186.954768158685
H2,39,cold_start_20260830_174912,15,2,406.2318256052895,30.0,12186.954768158685
H2,39,cold_start_20260830_174912,15,3,406.2318256052895,30.0,12186.954768158685
